20190704  20060824   35.7007  -117.4760     16.900   3.40    0.00    0.00   0.00          0
20190704  17401862   35.7108  -117.5027     15.600   4.20    0.00    0.00   0.00          1
20190704  18184568   35.6318  -117.5993     17.600   3.20    0.00    0.00   0.00          2
20190704  18275956   35.7488  -117.5423     11.200   4.40    0.00    0.00   0.00          3
20190704  20372960   35.6433  -117.5390     12.700   1.90    0.00    0.00   0.00          4
20190704  23423394   35.7522  -117.5562      8.000   3.90    0.00    0.00   0.00          5
20190704  17092012   35.7088  -117.4918     17.900   2.40    0.00    0.00   0.00          6
20190704  17121504   35.7088  -117.4958     17.200   2.20    0.00    0.00   0.00          7
20190704  17425424   35.7322  -117.5527     13.200   3.10    0.00    0.00   0.00          8
20190704  17464988   35.6317  -117.5953     18.700   3.10    0.00    0.00   0.00          9
20190704  18103272   35.6623  -117.5207     19.400   3.60    0.00    0.00   0.00         10
20190704  18163380   35.7253  -117.5230      9.600   2.90    0.00    0.00   0.00         11
20190704  18284364   35.6645  -117.5587     15.200   3.90    0.00    0.00   0.00         12
20190704  18373150   35.7248  -117.5478      6.400   2.70    0.00    0.00   0.00         13
20190704  18442496   35.7288  -117.5542      4.900   3.00    0.00    0.00   0.00         14
20190704  20173662   35.7020  -117.4787      4.500   3.00    0.00    0.00   0.00         15
20190704  20352096   35.7443  -117.5290      6.300   2.40    0.00    0.00   0.00         16
20190704  20552524   35.7137  -117.4743     17.800   3.30    0.00    0.00   0.00         17
20190704  21070860   35.5960  -117.5953      8.200   2.40    0.00    0.00   0.00         18
20190704  21115216   35.6388  -117.5505     13.300   2.20    0.00    0.00   0.00         19
20190704  21324636   35.7327  -117.5497     13.300   2.70    0.00    0.00   0.00         20
20190704  21333448   35.6153  -117.5828     12.200   3.10    0.00    0.00   0.00         21
20190704  21440988   35.6933  -117.5052     11.900   2.50    0.00    0.00   0.00         22
20190704  22050332   35.6575  -117.5243     14.500   3.00    0.00    0.00   0.00         23
20190704  22120864   35.7547  -117.5527     11.900   4.40    0.00    0.00   0.00         24
20190704  22283084   35.6962  -117.4810      8.600   2.00    0.00    0.00   0.00         25
20190704  22353916   35.6273  -117.5942     18.500   2.50    0.00    0.00   0.00         26
20190704  22422172   35.7278  -117.5205     20.300   3.20    0.00    0.00   0.00         27
20190704  17025532   35.7102  -117.4923     18.200   4.40    0.00    0.00   0.00         28
20190704  17471784   35.7453  -117.5310     12.900   3.50    0.00    0.00   0.00         29
20190704  17573112   35.6748  -117.4953      3.700   2.90    0.00    0.00   0.00         30
20190704  18054146   35.7202  -117.5183      4.700   2.70    0.00    0.00   0.00         31
20190704  18061596   35.6587  -117.5213      5.100   3.90    0.00    0.00   0.00         32
20190704  18083328   35.6720  -117.5003      7.300   3.20    0.00    0.00   0.00         33
20190704  18521390   35.6575  -117.5297      7.200   2.80    0.00    0.00   0.00         34
20190704  18532776   35.7318  -117.5502     14.000   3.30    0.00    0.00   0.00         35
20190704  19145968   35.6553  -117.5302      7.000   3.00    0.00    0.00   0.00         36
20190704  19160624   35.7213  -117.5537      6.100   2.60    0.00    0.00   0.00         37
20190704  19165724   35.7038  -117.5083      5.500   2.40    0.00    0.00   0.00         38
20190704  19205178   35.6397  -117.5463      6.200   2.80    0.00    0.00   0.00         39
20190704  19555144   35.7442  -117.5503      4.500   2.60    0.00    0.00   0.00         40
20190704  20231004   35.6368  -117.5897     17.200   3.40    0.00    0.00   0.00         41
20190704  20571244   35.6615  -117.5317     16.000   2.70    0.00    0.00   0.00         42
20190704  21005736   35.6805  -117.5720     13.200   2.30    0.00    0.00   0.00         43
20190704  21155528   35.7262  -117.5388      5.900   2.50    0.00    0.00   0.00         44
20190704  21263518   35.6702  -117.5182     13.600   3.00    0.00    0.00   0.00         45
20190704  21311362   35.6460  -117.5397      6.300   2.30    0.00    0.00   0.00         46
