id,timestamp,type,prob,phase_amplitude,event_idx,prob_gamma,event_id
AV.HAG..SH,2021-05-18T05:42:47.520000,P,0.77,1.4511505241898703e-06,13,0.0006482082288036,20210518T000000_13
AV.HAG..SH,2021-05-18T07:19:32.440000,P,0.378,3.615728587647027e-07,14,0.0013763838079665,20210518T000000_14
AV.HAG..SH,2021-05-18T07:38:25.260000,P,0.832,5.850259299222671e-07,-1,-1.0,20210518T000000_-1
AV.HAG..SH,2021-05-18T00:59:52.920000,S,0.358,1.613795177490829e-07,-1,-1.0,20210518T000000_-1
AV.HAG..SH,2021-05-18T02:09:35.920000,S,0.625,3.100288665791595e-07,2,0.0013763838079665,20210518T000000_2
AV.HAG..SH,2021-05-18T02:19:17.640000,S,0.448,2.74152966994734e-06,3,0.0006482082288036,20210518T000000_3
AV.HAG..SH,2021-05-18T03:56:29.960000,S,0.315,3.315954927529674e-06,7,0.011932943400952,20210518T000000_7
AV.HAG..SH,2021-05-18T03:58:39.660000,S,0.505,2.033679180613035e-07,-1,-1.0,20210518T000000_-1
AV.HAG..SH,2021-05-18T04:31:54.620000,S,0.405,2.018405496073683e-07,9,0.0013763838079665,20210518T000000_9
AV.HAG..SH,2021-05-18T04:49:42.720000,S,0.704,1.570890958646487e-06,10,0.0045426897569563,20210518T000000_10
AV.HAG..SH,2021-05-18T04:51:06.960000,S,0.44,2.241039567252301e-07,-1,-1.0,20210518T000000_-1
AV.HAG..SH,2021-05-18T05:08:06.840000,S,0.573,2.447671477057156e-06,11,0.011932943400952,20210518T000000_11
AV.HAG..SH,2021-05-18T05:27:36.360000,S,0.497,2.054623564617941e-07,12,0.0043606259905044,20210518T000000_12
AV.HAG..SH,2021-05-18T07:19:35.480000,S,0.459,3.615728587647027e-07,14,0.0045426897569563,20210518T000000_14
AV.PS1A..BH,2021-05-18T00:59:31.420000,P,0.412,8.71800807544787e-07,-1,-1.0,20210518T000000_-1
AV.PS1A..BH,2021-05-18T02:09:32.380000,P,0.663,4.999603220312565e-07,2,0.0045426897569563,20210518T000000_2
AV.PS1A..BH,2021-05-18T02:09:33.200000,P,0.368,1.1745511301342049e-06,-1,-1.0,20210518T000000_-1
AV.PS1A..BH,2021-05-18T02:19:05.140000,P,0.957,1.2875468655693112e-06,4,0.0043606259905044,20210518T000000_4
AV.PS1A..BH,2021-05-18T03:55:14.020000,P,0.918,1.178757429443067e-06,6,0.0001264027868311,20210518T000000_6
AV.PS1A..BH,2021-05-18T04:49:39.960000,P,0.958,1.3026351552980486e-06,10,0.0037141428354961,20210518T000000_10
AV.PS1A..BH,2021-05-18T05:08:03.400000,P,0.897,2.8496631330199307e-06,11,0.0006482082288036,20210518T000000_11
AV.PS1A..BH,2021-05-18T05:42:48.760000,P,0.62,5.104668048261374e-07,13,0.0043606259905044,20210518T000000_13
AV.PS1A..BH,2021-05-18T05:42:49.580000,P,0.531,1.880474314930325e-06,-1,-1.0,20210518T000000_-1
AV.PS1A..BH,2021-05-18T07:19:32.140000,P,0.646,1.5467815046577016e-06,14,0.0037141428354961,20210518T000000_14
AV.PS1A..BH,2021-05-18T07:38:26.480000,P,0.313,1.071420911102905e-06,-1,-1.0,20210518T000000_-1
AV.PS1A..BH,2021-05-18T02:09:37.080000,S,0.532,1.3782296264253091e-06,2,0.0037141428354961,20210518T000000_2
AV.PS1A..BH,2021-05-18T02:19:19.360000,S,0.815,2.8852239211119013e-06,3,0.0043606259905044,20210518T000000_3
AV.PS1A..BH,2021-05-18T03:55:28.120000,S,0.475,1.517487362434622e-06,-1,-1.0,20210518T000000_-1
AV.PS1A..BH,2021-05-18T04:49:44.760000,S,0.334,1.3026351552980486e-06,-1,-1.0,20210518T000000_-1
AV.PS1A..BH,2021-05-18T07:38:47.460000,S,0.625,1.8171338069805645e-06,-1,-1.0,20210518T000000_-1
AV.PS4A..BH,2021-05-18T02:09:32.160000,P,0.589,1.7395132090314291e-06,2,0.011932943400952,20210518T000000_2
AV.PS4A..BH,2021-05-18T02:19:04.300000,P,0.86,1.3327262422535568e-06,4,0.0001264027868311,20210518T000000_4
AV.PS4A..BH,2021-05-18T03:55:14.700000,P,0.767,3.062375753870583e-06,6,0.0006175126992353,20210518T000000_6
AV.PS4A..BH,2021-05-18T04:49:39.380000,P,0.905,5.62484956390108e-06,10,0.011932943400952,20210518T000000_10
AV.PS4A..BH,2021-05-18T05:08:02.700000,P,0.963,1.6326925106113777e-05,11,0.0043606259905044,20210518T000000_11
AV.PS4A..BH,2021-05-18T05:42:47.920000,P,0.524,1.7681688859738642e-06,13,0.0001264027868311,20210518T000000_13
AV.PS4A..BH,2021-05-18T02:09:34.860000,S,0.593,1.7395132090314291e-06,2,0.0006482082288036,20210518T000000_2
AV.PS4A..BH,2021-05-18T02:19:17.400000,S,0.573,4.913879820378497e-06,3,0.0001264027868311,20210518T000000_3
AV.PS4A..BH,2021-05-18T03:55:26.800000,S,0.406,2.6511154374020407e-06,-1,-1.0,20210518T000000_-1
AV.PS4A..BH,2021-05-18T04:31:52.000000,S,0.44,1.0665959280231618e-06,-1,-1.0,20210518T000000_-1
AV.PS4A..BH,2021-05-18T04:31:52.720000,S,0.308,1.8258946283822293e-06,-1,-1.0,20210518T000000_-1
AV.PS4A..BH,2021-05-18T04:49:23.440000,S,0.408,2.8442157145036617e-06,-1,-1.0,20210518T000000_-1
AV.PS4A..BH,2021-05-18T04:49:41.700000,S,0.667,5.62484956390108e-06,10,0.0006482082288036,20210518T000000_10
AV.PS4A..BH,2021-05-18T05:08:05.200000,S,0.55,1.6326925106113777e-05,11,0.0001264027868311,20210518T000000_11
AV.PS4A..BH,2021-05-18T07:19:33.980000,S,0.488,2.180096771553508e-06,14,0.011932943400952,20210518T000000_14
AV.PV6A..SH,2021-05-18T00:00:00.020000,P,0.633,1.1508511477131833e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T01:23:06.320000,P,0.562,9.357494690220849e-08,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T02:09:33.280000,P,0.62,6.807200634284527e-07,2,0.0043606259905044,20210518T000000_2
AV.PV6A..SH,2021-05-18T02:17:40.860000,P,0.324,1.1498863727865682e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T02:19:07.440000,P,0.947,3.8501167409776826e-07,4,0.0006175126992353,20210518T000000_4
AV.PV6A..SH,2021-05-18T03:32:50.480000,P,0.304,1.515250573902449e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T03:55:15.700000,P,0.911,9.149884476755688e-07,6,0.0018579235181076,20210518T000000_6
AV.PV6A..SH,2021-05-18T04:16:52.920000,P,0.47,6.591588430637786e-08,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T04:27:52.300000,P,0.59,1.011167256592671e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T04:31:51.520000,P,0.456,3.831423782685306e-07,9,0.0045426897569563,20210518T000000_9
AV.PV6A..SH,2021-05-18T04:49:41.720000,P,0.396,1.2511803788584077e-06,10,0.0043606259905044,20210518T000000_10
AV.PV6A..SH,2021-05-18T04:51:20.780000,P,0.432,9.468816841717853e-08,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T05:08:04.380000,P,0.943,2.27905593419564e-06,11,0.0006175126992353,20210518T000000_11
AV.PV6A..SH,2021-05-18T05:13:47.440000,P,0.61,1.0587586274368733e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T05:42:47.680000,P,0.719,7.306035172405245e-07,13,0.0006175126992353,20210518T000000_13
AV.PV6A..SH,2021-05-18T06:32:01.680000,P,0.368,8.579929300367439e-08,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T07:13:50.700000,P,0.366,2.3508523838700057e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T07:19:33.040000,P,0.757,7.627338050042454e-07,14,0.0006482082288036,20210518T000000_14
AV.PV6A..SH,2021-05-18T07:22:00.640000,P,0.4,7.97884283088024e-08,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T02:09:40.080000,S,0.359,6.807200634284527e-07,2,0.0001264027868311,20210518T000000_2
AV.PV6A..SH,2021-05-18T02:17:47.440000,S,0.322,1.1498863727865682e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T02:19:23.320000,S,0.7,7.250570774886e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T03:12:35.680000,S,0.43,7.35350837999249e-08,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T03:33:03.600000,S,0.416,3.243778508021933e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T03:34:51.520000,S,0.373,4.12210397371382e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T03:55:25.720000,S,0.706,9.562783134242636e-07,6,1.271809483345074e-05,20210518T000000_6
AV.PV6A..SH,2021-05-18T04:31:57.160000,S,0.501,3.831423782685306e-07,9,0.0037141428354961,20210518T000000_9
AV.PV6A..SH,2021-05-18T05:23:00.600000,S,0.564,1.684500858800675e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T06:40:40.480000,S,0.75,2.256585389659449e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T06:41:27.580000,S,0.417,3.218318624931271e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T06:49:27.440000,S,0.415,1.929456630023197e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T07:19:39.000000,S,0.52,7.627338050042454e-07,14,0.0043606259905044,20210518T000000_14
AV.PV6A..SH,2021-05-18T07:24:01.720000,S,0.322,1.5983088985649374e-07,-1,-1.0,20210518T000000_-1
AV.PV6A..SH,2021-05-18T07:38:51.840000,S,0.602,5.009870847061393e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T02:09:31.960000,P,0.879,5.349891694095277e-07,2,0.0006175126992353,20210518T000000_2
AV.PVV..SH,2021-05-18T02:19:04.360000,P,0.978,7.446413974321331e-07,4,0.0018579235181076,20210518T000000_4
AV.PVV..SH,2021-05-18T03:55:13.580000,P,0.928,7.194860245363088e-07,6,7.978637664057887e-05,20210518T000000_6
AV.PVV..SH,2021-05-18T04:16:56.620000,P,0.311,1.3787578723167826e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T04:31:52.740000,P,0.465,2.543976620472677e-07,9,0.011932943400952,20210518T000000_9
AV.PVV..SH,2021-05-18T04:35:25.000000,P,0.308,2.2839491009563065e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T04:49:39.540000,P,0.882,1.2201813888168545e-06,10,0.0001264027868311,20210518T000000_10
AV.PVV..SH,2021-05-18T05:08:02.840000,P,0.97,3.451055135883508e-06,11,0.0018579235181076,20210518T000000_11
AV.PVV..SH,2021-05-18T05:19:38.840000,P,0.692,1.6829095272896668e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T05:42:47.880000,P,0.784,7.087391509230656e-07,13,0.0018579235181076,20210518T000000_13
AV.PVV..SH,2021-05-18T06:03:30.940000,P,0.441,1.543084096056191e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T06:06:03.020000,P,0.463,1.5344843973252864e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T06:13:58.680000,P,0.352,1.121459689557014e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T06:26:16.840000,P,0.503,1.33387473510993e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T07:19:31.840000,P,0.793,4.614115596268676e-07,14,0.0001264027868311,20210518T000000_14
AV.PVV..SH,2021-05-18T07:38:26.840000,P,0.536,2.582355307367834e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T02:09:38.000000,S,0.447,5.349891694095277e-07,2,0.0018579235181076,20210518T000000_2
AV.PVV..SH,2021-05-18T02:19:17.900000,S,0.793,1.0797197091960695e-06,3,0.0006175126992353,20210518T000000_3
AV.PVV..SH,2021-05-18T02:39:07.900000,S,0.341,1.414541230815303e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T04:31:56.560000,S,0.663,2.543976620472677e-07,9,0.0006482082288036,20210518T000000_9
AV.PVV..SH,2021-05-18T04:49:41.820000,S,0.706,9.74547901932965e-07,10,0.0006175126992353,20210518T000000_10
AV.PVV..SH,2021-05-18T05:08:05.240000,S,0.591,2.958849563583499e-06,11,1.271809483345074e-05,20210518T000000_11
AV.PVV..SH,2021-05-18T05:19:42.280000,S,0.335,1.558455124950342e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T05:47:25.320000,S,0.352,1.397101812017354e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T06:05:37.960000,S,0.311,1.109103351382146e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T06:26:30.920000,S,0.426,1.045322051140829e-07,-1,-1.0,20210518T000000_-1
AV.PVV..SH,2021-05-18T07:19:34.500000,S,0.598,4.614115596268676e-07,14,0.0006175126992353,20210518T000000_14
AV.S12K..BH,2021-05-18T02:19:09.980000,P,0.926,6.228378310879634e-07,4,1.271809483345074e-05,20210518T000000_4
AV.S12K..BH,2021-05-18T03:55:15.500000,P,0.94,1.3160467915440677e-06,6,9.12415403429765e-06,20210518T000000_6
AV.S12K..BH,2021-05-18T05:42:47.660000,P,0.589,9.928048712026794e-07,-1,-1.0,20210518T000000_-1
AV.S12K..BH,2021-05-18T06:50:52.140000,P,0.656,3.773884884594736e-07,-1,-1.0,20210518T000000_-1
AV.S12K..BH,2021-05-18T07:38:31.240000,P,0.716,5.365994866224355e-07,-1,-1.0,20210518T000000_-1
AV.S12K..BH,2021-05-18T02:19:28.880000,S,0.729,1.624313313186576e-06,-1,-1.0,20210518T000000_-1
AV.S12K..BH,2021-05-18T03:56:30.560000,S,0.562,3.692763812068733e-06,-1,-1.0,20210518T000000_-1
AV.S12K..BH,2021-05-18T07:38:56.800000,S,0.627,9.762849231265136e-07,-1,-1.0,20210518T000000_-1
AV.S12K..BH,2021-05-18T07:47:03.860000,S,0.625,2.9196331752245896e-07,-1,-1.0,20210518T000000_-1
AV.DEER..BH,2021-05-18T09:12:26.840000,P,0.544,5.482863798533799e-07,3,0.0018165630688781,20210518T080000_3
AV.DEER..BH,2021-05-18T09:37:17.880000,P,0.387,3.59119809445474e-07,4,0.0018165630688781,20210518T080000_4
AV.DEER..BH,2021-05-18T09:47:21.660000,P,0.958,8.411567478106008e-07,6,0.0018165630688781,20210518T080000_6
AV.DEER..BH,2021-05-18T10:42:19.200000,P,0.819,9.631137345422758e-07,8,0.0018165630688781,20210518T080000_8
AV.DEER..BH,2021-05-18T11:18:55.820000,P,0.849,4.262664106136073e-07,13,0.0018165630688781,20210518T080000_13
AV.DEER..BH,2021-05-18T13:40:22.480000,P,0.678,4.612444968188356e-07,-1,-1.0,20210518T080000_-1
AV.DEER..BH,2021-05-18T08:49:43.720000,S,0.307,3.107078327957425e-07,2,0.0018165630688781,20210518T080000_2
AV.DEER..BH,2021-05-18T09:47:40.380000,S,0.875,1.6201245216507232e-06,7,0.0018165630688781,20210518T080000_7
AV.DEER..BH,2021-05-18T10:10:48.180000,S,0.707,3.0413406193474657e-07,-1,-1.0,20210518T080000_-1
AV.DEER..BH,2021-05-18T11:19:03.660000,S,0.692,4.262664106136073e-07,13,0.0037922061081144,20210518T080000_13
AV.DEER..BH,2021-05-18T13:40:28.120000,S,0.437,4.4152938016850406e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T08:00:00.020000,P,0.572,1.0509912584666381e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T08:00:00.640000,P,0.311,4.159070954301569e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T08:49:32.820000,P,0.954,4.402131708047818e-07,2,0.0037922061081144,20210518T080000_2
AV.DOL..BH,2021-05-18T09:07:40.880000,P,0.345,2.832148311426863e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T09:12:27.880000,P,0.562,5.313597739586839e-07,3,0.0037922061081144,20210518T080000_3
AV.DOL..BH,2021-05-18T09:37:16.160000,P,0.842,6.062931561245932e-07,4,0.0037922061081144,20210518T080000_4
AV.DOL..BH,2021-05-18T09:47:19.660000,P,0.962,2.236871750938008e-06,6,0.0037922061081144,20210518T080000_6
AV.DOL..BH,2021-05-18T10:10:38.200000,P,0.305,2.617844359065203e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T10:40:11.820000,P,0.329,3.215455421923253e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T10:42:20.480000,P,0.778,7.680392286602e-07,8,0.0037922061081144,20210518T080000_8
AV.DOL..BH,2021-05-18T10:47:50.940000,P,0.571,3.516345543630451e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T10:48:43.680000,P,0.471,3.863788151647896e-07,9,0.0018165630688781,20210518T080000_9
AV.DOL..BH,2021-05-18T11:18:57.480000,P,0.953,3.7429035160130297e-07,13,0.0083084913088942,20210518T080000_13
AV.DOL..BH,2021-05-18T11:31:57.880000,P,0.796,2.653977162481169e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T12:24:46.520000,P,0.365,2.69072302216955e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T12:41:55.260000,P,0.391,3.197510523023084e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T12:41:56.640000,P,0.413,3.5974753131995385e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T13:37:13.960000,P,0.472,3.697704187288764e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T13:46:39.840000,P,0.69,3.1681258860771777e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T15:13:52.040000,P,0.347,4.205481332064665e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T15:15:07.260000,P,0.51,4.595487723690894e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T15:38:17.260000,P,0.348,2.916215464665584e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T15:41:53.960000,P,0.718,4.290444621801726e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T15:45:08.860000,P,0.916,4.502243484694192e-07,19,0.0018165630688781,20210518T080000_19
AV.DOL..BH,2021-05-18T15:55:17.800000,P,0.654,2.683223954136338e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T08:49:41.660000,S,0.702,4.438655878402642e-07,2,0.0083084913088942,20210518T080000_2
AV.DOL..BH,2021-05-18T09:37:33.960000,S,0.928,1.5977964267221978e-06,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T09:47:37.440000,S,0.673,5.8227296904078685e-06,7,0.0037922061081144,20210518T080000_7
AV.DOL..BH,2021-05-18T10:49:04.700000,S,0.753,7.242238098115195e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T11:19:07.100000,S,0.763,3.062295377276314e-07,13,0.0034746411228216,20210518T080000_13
AV.DOL..BH,2021-05-18T11:23:32.160000,S,0.568,3.956096747970151e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T11:32:16.320000,S,0.609,4.083773887941789e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T11:48:47.240000,S,0.607,3.444837659571931e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T12:16:39.720000,S,0.308,3.780178303713911e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T12:42:04.680000,S,0.499,3.5974753131995385e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T13:40:22.720000,S,0.516,7.652198519281228e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T14:11:51.700000,S,0.699,3.898117313383409e-07,18,0.0018165630688781,20210518T080000_18
AV.DOL..BH,2021-05-18T15:42:11.340000,S,0.643,4.408896927543538e-07,-1,-1.0,20210518T080000_-1
AV.DOL..BH,2021-05-18T15:45:14.040000,S,0.874,4.502243484694192e-07,19,0.0037922061081144,20210518T080000_19
AV.DOL..BH,2021-05-18T15:55:23.980000,S,0.825,2.683223954136338e-07,-1,-1.0,20210518T080000_-1
AV.DT1..BH,2021-05-18T08:49:34.680000,P,0.962,4.051544806316089e-07,2,0.0034746411228216,20210518T080000_2
AV.DT1..BH,2021-05-18T09:12:27.440000,P,0.626,5.412238124336e-07,3,0.0083084913088942,20210518T080000_3
AV.DT1..BH,2021-05-18T09:37:18.620000,P,0.533,4.326296050294333e-07,4,0.0083084913088942,20210518T080000_4
AV.DT1..BH,2021-05-18T09:47:22.360000,P,0.974,2.8971976462344173e-06,6,0.0083084913088942,20210518T080000_6
AV.DT1..BH,2021-05-18T10:42:20.040000,P,0.595,7.143598281800223e-07,8,0.0083084913088942,20210518T080000_8
AV.DT1..BH,2021-05-18T10:49:09.080000,P,0.477,3.635699954429583e-07,10,0.0018165630688781,20210518T080000_10
AV.DT1..BH,2021-05-18T11:18:57.420000,P,0.929,5.846749218108016e-07,12,0.0018165630688781,20210518T080000_12
AV.DT1..BH,2021-05-18T13:38:58.280000,P,0.658,3.2771936275821645e-07,16,0.0018165630688781,20210518T080000_16
AV.DT1..BH,2021-05-18T08:49:44.980000,S,0.903,3.1385988563670253e-07,2,0.0022518617510134,20210518T080000_2
AV.DT1..BH,2021-05-18T09:37:38.780000,S,0.831,7.970498927534209e-07,5,0.0018165630688781,20210518T080000_5
AV.DT1..BH,2021-05-18T09:47:42.560000,S,0.639,2.771451136140968e-06,7,0.0083084913088942,20210518T080000_7
AV.DT1..BH,2021-05-18T10:40:23.460000,S,0.818,2.9300363735274004e-07,-1,-1.0,20210518T080000_-1
AV.DT1..BH,2021-05-18T10:49:09.280000,S,0.326,3.635699954429583e-07,-1,-1.0,20210518T080000_-1
AV.DT1..BH,2021-05-18T11:19:06.780000,S,0.811,5.846749218108016e-07,12,0.0037922061081144,20210518T080000_12
AV.DTN..BH,2021-05-18T08:00:00.020000,P,0.349,3.4539954185675015e-07,-1,-1.0,20210518T080000_-1
AV.DTN..BH,2021-05-18T08:49:35.000000,P,0.712,4.209780968267296e-07,2,0.0004395834686427,20210518T080000_2
AV.DTN..BH,2021-05-18T09:37:19.060000,P,0.952,6.092580520089541e-07,4,0.0034746411228216,20210518T080000_4
AV.DTN..BH,2021-05-18T09:47:22.640000,P,0.966,2.370497213632916e-06,6,0.0034746411228216,20210518T080000_6
AV.DTN..BH,2021-05-18T10:47:48.520000,P,0.642,5.068732775725948e-07,-1,-1.0,20210518T080000_-1
AV.DTN..BH,2021-05-18T10:49:42.240000,P,0.377,7.074992822708737e-07,-1,-1.0,20210518T080000_-1
AV.DTN..BH,2021-05-18T11:18:57.960000,P,0.621,5.690965849680651e-07,12,0.0083084913088942,20210518T080000_12
AV.DTN..BH,2021-05-18T11:32:00.780000,P,0.86,4.591030347000924e-07,-1,-1.0,20210518T080000_-1
AV.DTN..BH,2021-05-18T11:44:33.000000,P,0.432,4.425711779276753e-07,-1,-1.0,20210518T080000_-1
AV.DTN..BH,2021-05-18T15:41:57.800000,P,0.423,4.92763206239033e-07,-1,-1.0,20210518T080000_-1
AV.DTN..BH,2021-05-18T08:49:45.320000,S,0.306,4.1493143498883e-07,2,0.0017080478497501,20210518T080000_2
AV.DTN..BH,2021-05-18T09:37:39.520000,S,0.425,1.360578608000651e-06,5,0.0037922061081144,20210518T080000_5
AV.DTN..BH,2021-05-18T09:47:42.700000,S,0.661,3.635109123933944e-06,7,0.0034746411228216,20210518T080000_7
AV.HAG..SH,2021-05-18T09:37:18.380000,P,0.926,7.364582188529312e-07,4,0.0022518617510134,20210518T080000_4
AV.HAG..SH,2021-05-18T09:47:21.960000,P,0.981,2.90238540401333e-06,6,0.0022518617510134,20210518T080000_6
AV.HAG..SH,2021-05-18T10:48:48.800000,P,0.327,1.974714649577436e-07,9,0.0037922061081144,20210518T080000_9
AV.HAG..SH,2021-05-18T11:07:33.680000,P,0.493,1.758322127898282e-07,11,0.0018165630688781,20210518T080000_11
AV.HAG..SH,2021-05-18T11:19:00.920000,P,0.658,1.2420670714163864e-07,12,0.0034746411228216,20210518T080000_12
AV.HAG..SH,2021-05-18T13:38:54.780000,P,0.671,3.792169991356786e-07,16,0.0037922061081144,20210518T080000_16
AV.HAG..SH,2021-05-18T14:04:43.960000,P,0.86,2.403312748811004e-07,-1,-1.0,20210518T080000_-1
AV.HAG..SH,2021-05-18T14:11:42.140000,P,0.814,3.26005789474948e-07,18,0.0037922061081144,20210518T080000_18
AV.HAG..SH,2021-05-18T15:45:07.340000,P,0.629,2.773417691059876e-07,19,0.0083084913088942,20210518T080000_19
AV.HAG..SH,2021-05-18T15:59:15.040000,P,0.621,2.816865958266135e-07,21,0.0018165630688781,20210518T080000_21
AV.HAG..SH,2021-05-18T09:47:43.120000,S,0.421,3.5834584650729084e-06,7,0.0022518617510134,20210518T080000_7
AV.HAG..SH,2021-05-18T10:49:08.600000,S,0.318,1.9524576089224865e-07,-1,-1.0,20210518T080000_-1
AV.HAG..SH,2021-05-18T10:49:09.440000,S,0.458,3.314284242605936e-07,10,0.0037922061081144,20210518T080000_10
AV.HAG..SH,2021-05-18T11:19:13.340000,S,0.686,1.2543233651740593e-07,12,0.0022518617510134,20210518T080000_12
AV.HAG..SH,2021-05-18T11:22:06.240000,S,0.301,1.6270850267119388e-07,14,0.0018165630688781,20210518T080000_14
AV.HAG..SH,2021-05-18T11:23:35.880000,S,0.54,1.2714605190922157e-07,-1,-1.0,20210518T080000_-1
AV.HAG..SH,2021-05-18T14:04:48.320000,S,0.817,2.403312748811004e-07,-1,-1.0,20210518T080000_-1
AV.HAG..SH,2021-05-18T14:11:46.820000,S,0.782,3.26005789474948e-07,18,0.0083084913088942,20210518T080000_18
AV.HAG..SH,2021-05-18T15:42:14.560000,S,0.414,1.364752222343668e-07,-1,-1.0,20210518T080000_-1
AV.HAG..SH,2021-05-18T15:45:11.600000,S,0.347,2.773417691059876e-07,19,0.0034746411228216,20210518T080000_19
AV.HAG..SH,2021-05-18T15:49:13.000000,S,0.382,1.230535815466283e-07,20,0.0018165630688781,20210518T080000_20
AV.HAG..SH,2021-05-18T15:59:19.160000,S,0.438,2.816865958266135e-07,21,0.0037922061081144,20210518T080000_21
AV.PN7A..BH,2021-05-18T08:35:36.300000,P,0.636,7.32061664621142e-07,1,0.0018165630688781,20210518T080000_1
AV.PN7A..BH,2021-05-18T09:37:21.680000,P,0.473,6.213426786416676e-07,4,0.0004395834686427,20210518T080000_4
AV.PN7A..BH,2021-05-18T09:47:24.220000,P,0.856,1.350055072180112e-06,6,0.0004395834686427,20210518T080000_6
AV.PN7A..BH,2021-05-18T10:48:50.760000,P,0.363,4.600775298513328e-07,9,0.0083084913088942,20210518T080000_9
AV.PN7A..BH,2021-05-18T11:07:32.360000,P,0.808,1.348373757537047e-06,11,0.0037922061081144,20210518T080000_11
AV.PN7A..BH,2021-05-18T12:47:16.300000,P,0.603,9.412426038579724e-07,15,0.0018165630688781,20210518T080000_15
AV.PN7A..BH,2021-05-18T13:38:53.900000,P,0.708,8.243267188845493e-07,16,0.0083084913088942,20210518T080000_16
